Data,Algoritmo,Implementacao,N,Iteracoes,Run,Ciclos_CPU,Ciclos_por_iter,Memoria_KB,Freq_GHz
"2026-05-31 18:53:19.482419Z","Factorial","Normal",10,10000,1,56292864,5629.29,0.1,4.6911
"2026-05-31 18:53:19.492070Z","Factorial","Normal",10,10000,2,4691072,469.11,0.1,4.6911
"2026-05-31 18:53:19.492808Z","Factorial","Normal",10,10000,3,4691072,469.11,0.1,4.6911
"2026-05-31 18:53:19.493533Z","Factorial","Normal",10,10000,4,4691072,469.11,0.1,4.6911
"2026-05-31 18:53:19.494487Z","Factorial","Normal",10,10000,5,4691072,469.11,0.1,4.6911
"2026-05-31 18:53:19.495285Z","Factorial","Normal",10,10000,6,9382144,938.21,0.1,4.6911
"2026-05-31 18:53:19.496598Z","Factorial","Normal",10,10000,7,4691072,469.11,0.1,4.6911
"2026-05-31 18:53:19.497259Z","Factorial","Normal",10,10000,8,4691072,469.11,0.1,4.6911
"2026-05-31 18:53:19.498180Z","Factorial","Normal",10,10000,9,4691072,469.11,0.1,4.6911
"2026-05-31 18:53:19.498991Z","Factorial","Normal",10,10000,10,4691072,469.11,0.1,4.6911
"2026-05-31 18:53:19.499998Z","Factorial","Normal",10,30000,1,4691072,156.37,0.1,4.6911
"2026-05-31 18:53:19.501493Z","Factorial","Normal",10,30000,2,9382144,312.74,0.1,4.6911
"2026-05-31 18:53:19.502927Z","Factorial","Normal",10,30000,3,4691072,156.37,0.1,4.6911
"2026-05-31 18:53:19.504251Z","Factorial","Normal",10,30000,4,4691072,156.37,0.1,4.6911
"2026-05-31 18:53:19.505654Z","Factorial","Normal",10,30000,5,9382144,312.74,0.1,4.6911
"2026-05-31 18:53:19.507165Z","Factorial","Normal",10,30000,6,9382144,312.74,0.1,4.6911
"2026-05-31 18:53:19.508553Z","Factorial","Normal",10,30000,7,9382144,312.74,0.1,4.6911
"2026-05-31 18:53:19.509904Z","Factorial","Normal",10,30000,8,9382144,312.74,0.1,4.6911
"2026-05-31 18:53:19.511453Z","Factorial","Normal",10,30000,9,4691072,156.37,0.1,4.6911
"2026-05-31 18:53:19.512893Z","Factorial","Normal",10,30000,10,4691072,156.37,0.1,4.6911
"2026-05-31 18:53:19.514228Z","Factorial","Normal",10,100000,1,18764288,187.64,0.1,4.6911
"2026-05-31 18:53:19.518100Z","Factorial","Normal",10,100000,2,18764288,187.64,0.1,4.6911
"2026-05-31 18:53:19.522360Z","Factorial","Normal",10,100000,3,18764288,187.64,0.1,4.6911
"2026-05-31 18:53:19.526676Z","Factorial","Normal",10,100000,4,14073216,140.73,0.1,4.6911
"2026-05-31 18:53:19.530514Z","Factorial","Normal",10,100000,5,18764288,187.64,0.1,4.6911
"2026-05-31 18:53:19.534531Z","Factorial","Normal",10,100000,6,18764288,187.64,0.1,4.6911
"2026-05-31 18:53:19.538358Z","Factorial","Normal",10,100000,7,18764288,187.64,0.1,4.6911
"2026-05-31 18:53:19.542657Z","Factorial","Normal",10,100000,8,18764288,187.64,0.1,4.6911
"2026-05-31 18:53:19.546493Z","Factorial","Normal",10,100000,9,18764288,187.64,0.1,4.6911
"2026-05-31 18:53:19.550329Z","Factorial","Normal",10,100000,10,18764288,187.64,0.1,4.6911
"2026-05-31 18:53:19.554416Z","Factorial","Normal",10,300000,1,56292864,187.64,0.1,4.6911
"2026-05-31 18:53:19.565834Z","Factorial","Normal",10,300000,2,56292864,187.64,0.1,4.6911
"2026-05-31 18:53:19.577140Z","Factorial","Normal",10,300000,3,56292864,187.64,0.1,4.6911
"2026-05-31 18:53:19.589734Z","Factorial","Normal",10,300000,4,51601792,172.01,0.1,4.6911
"2026-05-31 18:53:19.600574Z","Factorial","Normal",10,300000,5,51601792,172.01,0.1,4.6911
"2026-05-31 18:53:19.612065Z","Factorial","Normal",10,300000,6,51601792,172.01,0.1,4.6911
"2026-05-31 18:53:19.623578Z","Factorial","Normal",10,300000,7,56292864,187.64,0.1,4.6911
"2026-05-31 18:53:19.635094Z","Factorial","Normal",10,300000,8,51601792,172.01,0.1,4.6911
"2026-05-31 18:53:19.646200Z","Factorial","Normal",10,300000,9,51601792,172.01,0.1,4.6911
"2026-05-31 18:53:19.657707Z","Factorial","Normal",10,300000,10,51601792,172.01,0.1,4.6911
"2026-05-31 18:53:19.669196Z","Factorial","Normal",10,1000000,1,178260736,178.26,0.1,4.6911
"2026-05-31 18:53:19.707093Z","Factorial","Normal",10,1000000,2,168878592,168.88,0.1,4.6911
"2026-05-31 18:53:19.742760Z","Factorial","Normal",10,1000000,3,168878592,168.88,0.1,4.6911
"2026-05-31 18:53:19.778184Z","Factorial","Normal",10,1000000,4,168878592,168.88,0.1,4.6911
"2026-05-31 18:53:19.814709Z","Factorial","Normal",10,1000000,5,173569664,173.57,0.1,4.6911
"2026-05-31 18:53:19.852114Z","Factorial","Normal",10,1000000,6,178260736,178.26,0.1,4.6911
"2026-05-31 18:53:19.890042Z","Factorial","Normal",10,1000000,7,168878592,168.88,0.1,4.6911
"2026-05-31 18:53:19.926013Z","Factorial","Normal",10,1000000,8,173569664,173.57,0.1,4.6911
"2026-05-31 18:53:19.962916Z","Factorial","Normal",10,1000000,9,173569664,173.57,0.1,4.6911
"2026-05-31 18:53:19.999785Z","Factorial","Normal",10,1000000,10,173569664,173.57,0.1,4.6911
"2026-05-31 18:53:20.036584Z","Factorial","Tail (acc)",10,10000,1,4691072,469.11,0.1,4.6911
"2026-05-31 18:53:20.037235Z","Factorial","Tail (acc)",10,10000,2,4691072,469.11,0.1,4.6911
"2026-05-31 18:53:20.037767Z","Factorial","Tail (acc)",10,10000,3,4691072,469.11,0.1,4.6911
"2026-05-31 18:53:20.038355Z","Factorial","Tail (acc)",10,10000,4,0,0.0,0.1,4.6911
"2026-05-31 18:53:20.038944Z","Factorial","Tail (acc)",10,10000,5,0,0.0,0.1,4.6911
"2026-05-31 18:53:20.039458Z","Factorial","Tail (acc)",10,10000,6,4691072,469.11,0.1,4.6911
"2026-05-31 18:53:20.039980Z","Factorial","Tail (acc)",10,10000,7,4691072,469.11,0.1,4.6911
"2026-05-31 18:53:20.040518Z","Factorial","Tail (acc)",10,10000,8,4691072,469.11,0.1,4.6911
"2026-05-31 18:53:20.041094Z","Factorial","Tail (acc)",10,10000,9,0,0.0,0.1,4.6911
"2026-05-31 18:53:20.041627Z","Factorial","Tail (acc)",10,10000,10,0,0.0,0.1,4.6911
"2026-05-31 18:53:20.042255Z","Factorial","Tail (acc)",10,30000,1,9382144,312.74,0.1,4.6911
"2026-05-31 18:53:20.043436Z","Factorial","Tail (acc)",10,30000,2,4691072,156.37,0.1,4.6911
"2026-05-31 18:53:20.044495Z","Factorial","Tail (acc)",10,30000,3,4691072,156.37,0.1,4.6911
"2026-05-31 18:53:20.045706Z","Factorial","Tail (acc)",10,30000,4,4691072,156.37,0.1,4.6911
"2026-05-31 18:53:20.046744Z","Factorial","Tail (acc)",10,30000,5,4691072,156.37,0.1,4.6911
"2026-05-31 18:53:20.047773Z","Factorial","Tail (acc)",10,30000,6,4691072,156.37,0.1,4.6911
"2026-05-31 18:53:20.048910Z","Factorial","Tail (acc)",10,30000,7,4691072,156.37,0.1,4.6911
"2026-05-31 18:53:20.050226Z","Factorial","Tail (acc)",10,30000,8,4691072,156.37,0.1,4.6911
"2026-05-31 18:53:20.051314Z","Factorial","Tail (acc)",10,30000,9,4691072,156.37,0.1,4.6911
"2026-05-31 18:53:20.052367Z","Factorial","Tail (acc)",10,30000,10,4691072,156.37,0.1,4.6911
"2026-05-31 18:53:20.053392Z","Factorial","Tail (acc)",10,100000,1,14073216,140.73,0.1,4.6911
"2026-05-31 18:53:20.056166Z","Factorial","Tail (acc)",10,100000,2,14073216,140.73,0.1,4.6911
"2026-05-31 18:53:20.059245Z","Factorial","Tail (acc)",10,100000,3,14073216,140.73,0.1,4.6911
"2026-05-31 18:53:20.062048Z","Factorial","Tail (acc)",10,100000,4,14073216,140.73,0.1,4.6911
"2026-05-31 18:53:20.064915Z","Factorial","Tail (acc)",10,100000,5,0,0.0,0.1,4.6911
"2026-05-31 18:53:20.068045Z","Factorial","Tail (acc)",10,100000,6,14073216,140.73,0.1,4.6911
"2026-05-31 18:53:20.071010Z","Factorial","Tail (acc)",10,100000,7,14073216,140.73,0.1,4.6911
"2026-05-31 18:53:20.073938Z","Factorial","Tail (acc)",10,100000,8,14073216,140.73,0.1,4.6911
"2026-05-31 18:53:20.076797Z","Factorial","Tail (acc)",10,100000,9,14073216,140.73,0.1,4.6911
"2026-05-31 18:53:20.079856Z","Factorial","Tail (acc)",10,100000,10,14073216,140.73,0.1,4.6911
"2026-05-31 18:53:20.083012Z","Factorial","Tail (acc)",10,300000,1,37528576,125.1,0.1,4.6911
"2026-05-31 18:53:20.091230Z","Factorial","Tail (acc)",10,300000,2,37528576,125.1,0.1,4.6911
"2026-05-31 18:53:20.099906Z","Factorial","Tail (acc)",10,300000,3,37528576,125.1,0.1,4.6911
"2026-05-31 18:53:20.108514Z","Factorial","Tail (acc)",10,300000,4,51601792,172.01,0.1,4.6911
"2026-05-31 18:53:20.119911Z","Factorial","Tail (acc)",10,300000,5,37528576,125.1,0.1,4.6911
"2026-05-31 18:53:20.128357Z","Factorial","Tail (acc)",10,300000,6,42219648,140.73,0.1,4.6911
"2026-05-31 18:53:20.137323Z","Factorial","Tail (acc)",10,300000,7,42219648,140.73,0.1,4.6911
"2026-05-31 18:53:20.146083Z","Factorial","Tail (acc)",10,300000,8,14073216,46.91,0.1,4.6911
"2026-05-31 18:53:20.154662Z","Factorial","Tail (acc)",10,300000,9,42219648,140.73,0.1,4.6911
"2026-05-31 18:53:20.163758Z","Factorial","Tail (acc)",10,300000,10,37528576,125.1,0.1,4.6911
"2026-05-31 18:53:20.171707Z","Factorial","Tail (acc)",10,1000000,1,117276800,117.28,0.1,4.6911
"2026-05-31 18:53:20.198163Z","Factorial","Tail (acc)",10,1000000,2,126658944,126.66,0.1,4.6911
"2026-05-31 18:53:20.232203Z","Factorial","Tail (acc)",10,1000000,3,126658944,126.66,0.1,4.6911
"2026-05-31 18:53:20.259601Z","Factorial","Tail (acc)",10,1000000,4,121967872,121.97,0.1,4.6911
"2026-05-31 18:53:20.285986Z","Factorial","Tail (acc)",10,1000000,5,121967872,121.97,0.1,4.6911
"2026-05-31 18:53:20.313071Z","Factorial","Tail (acc)",10,1000000,6,117276800,117.28,0.1,4.6911
"2026-05-31 18:53:20.339085Z","Factorial","Tail (acc)",10,1000000,7,121967872,121.97,0.1,4.6911
"2026-05-31 18:53:20.365018Z","Factorial","Tail (acc)",10,1000000,8,131350016,131.35,0.1,4.6911
"2026-05-31 18:53:20.392737Z","Factorial","Tail (acc)",10,1000000,9,131350016,131.35,0.1,4.6911
"2026-05-31 18:53:20.420186Z","Factorial","Tail (acc)",10,1000000,10,121967872,121.97,0.1,4.6911
"2026-05-31 18:53:20.446162Z","Factorial","Normal",1000,200,1,173569664,867848.32,0.1,4.6911
"2026-05-31 18:53:20.491008Z","Factorial","Normal",1000,200,2,215789312,1078946.56,0.1,4.6911
"2026-05-31 18:53:20.537859Z","Factorial","Normal",1000,200,3,197025024,985125.12,0.1,4.6911
"2026-05-31 18:53:20.580127Z","Factorial","Normal",1000,200,4,182951808,914759.04,0.1,4.6911
"2026-05-31 18:53:20.623522Z","Factorial","Normal",1000,200,5,192333952,961669.76,0.1,4.6911
"2026-05-31 18:53:20.665362Z","Factorial","Normal",1000,200,6,173569664,867848.32,0.1,4.6911
"2026-05-31 18:53:20.706785Z","Factorial","Normal",1000,200,7,178260736,891303.68,0.1,4.6911
"2026-05-31 18:53:20.749245Z","Factorial","Normal",1000,200,8,187642880,938214.4,0.1,4.6911
"2026-05-31 18:53:20.792996Z","Factorial","Normal",1000,200,9,201716096,1008580.48,0.1,4.6911
"2026-05-31 18:53:20.835563Z","Factorial","Normal",1000,200,10,159496448,797482.24,0.1,4.6911
"2026-05-31 18:53:20.878044Z","Factorial","Normal",1000,500,1,473798272,947596.54,0.1,4.6911
"2026-05-31 18:53:20.979699Z","Factorial","Normal",1000,500,2,492562560,985125.12,0.1,4.6911
"2026-05-31 18:53:21.085019Z","Factorial","Normal",1000,500,3,520708992,1041417.98,0.1,4.6911
"2026-05-31 18:53:21.200030Z","Factorial","Normal",1000,500,4,455033984,910067.97,0.1,4.6911
"2026-05-31 18:53:21.313579Z","Factorial","Normal",1000,500,5,459725056,919450.11,0.1,4.6911
"2026-05-31 18:53:21.419224Z","Factorial","Normal",1000,500,6,431578624,863157.25,0.1,4.6911
"2026-05-31 18:53:21.522693Z","Factorial","Normal",1000,500,7,520708992,1041417.98,0.1,4.6911
"2026-05-31 18:53:21.638581Z","Factorial","Normal",1000,500,8,436269696,872539.39,0.1,4.6911
"2026-05-31 18:53:21.743721Z","Factorial","Normal",1000,500,9,553546496,1107092.99,0.1,4.6911
"2026-05-31 18:53:21.865481Z","Factorial","Normal",1000,500,10,534782208,1069564.42,0.1,4.6911
"2026-05-31 18:53:21.980701Z","Factorial","Normal",1000,1000,1,1088328704,1088328.7,0.1,4.6911
"2026-05-31 18:53:22.228657Z","Factorial","Normal",1000,1000,2,1003889408,1003889.41,0.1,4.6911
"2026-05-31 18:53:22.447828Z","Factorial","Normal",1000,1000,3,1008580480,1008580.48,0.1,4.6911
"2026-05-31 18:53:22.663731Z","Factorial","Normal",1000,1000,4,1022653696,1022653.7,0.1,4.6911
"2026-05-31 18:53:22.883009Z","Factorial","Normal",1000,1000,5,910067968,910067.97,0.1,4.6911
"2026-05-31 18:53:23.093476Z","Factorial","Normal",1000,1000,6,942905472,942905.47,0.1,4.6911
"2026-05-31 18:53:23.311030Z","Factorial","Normal",1000,1000,7,919450112,919450.11,0.1,4.6911
"2026-05-31 18:53:23.527049Z","Factorial","Normal",1000,1000,8,989816192,989816.19,0.1,4.6911
"2026-05-31 18:53:23.737690Z","Factorial","Normal",1000,1000,9,905376896,905376.9,0.1,4.6911
"2026-05-31 18:53:23.955009Z","Factorial","Normal",1000,1000,10,928832256,928832.26,0.1,4.6911
"2026-05-31 18:53:24.164629Z","Factorial","Normal",1000,3000,1,2734894976,911631.66,0.1,4.6911
"2026-05-31 18:53:24.787280Z","Factorial","Normal",1000,3000,2,2795878912,931959.64,0.1,4.6911
"2026-05-31 18:53:25.415030Z","Factorial","Normal",1000,3000,3,2730203904,910067.97,0.1,4.6911
"2026-05-31 18:53:26.029201Z","Factorial","Normal",1000,3000,4,2702057472,900685.82,0.1,4.6911
"2026-05-31 18:53:26.660589Z","Factorial","Normal",1000,3000,5,2772423552,924141.18,0.1,4.6911
"2026-05-31 18:53:27.283202Z","Factorial","Normal",1000,3000,6,2767732480,922577.49,0.1,4.6911
"2026-05-31 18:53:27.901160Z","Factorial","Normal",1000,3000,7,2744277120,914759.04,0.1,4.6911
"2026-05-31 18:53:28.534681Z","Factorial","Normal",1000,3000,8,2739586048,913195.35,0.1,4.6911
"2026-05-31 18:53:29.163705Z","Factorial","Normal",1000,3000,9,2753659264,917886.42,0.1,4.6911
"2026-05-31 18:53:29.788031Z","Factorial","Normal",1000,3000,10,2753659264,917886.42,0.1,4.6911
"2026-05-31 18:53:30.416071Z","Factorial","Normal",1000,10000,1,9302395776,930239.58,0.1,4.6911
"2026-05-31 18:53:32.497284Z","Factorial","Normal",1000,10000,2,9147590400,914759.04,0.1,4.6911
"2026-05-31 18:53:34.552876Z","Factorial","Normal",1000,10000,3,9246102912,924610.29,0.1,4.6911
"2026-05-31 18:53:36.621727Z","Factorial","Normal",1000,10000,4,9344615424,934461.54,0.1,4.6911
"2026-05-31 18:53:38.695373Z","Factorial","Normal",1000,10000,5,9635461888,963546.19,0.1,4.6911
"2026-05-31 18:53:40.819461Z","Factorial","Normal",1000,10000,6,9321160064,932116.01,0.1,4.6911
"2026-05-31 18:53:42.900236Z","Factorial","Normal",1000,10000,7,9368070784,936807.08,0.1,4.6911
"2026-05-31 18:53:45.014830Z","Factorial","Normal",1000,10000,8,9039695744,903969.57,0.1,4.6911
"2026-05-31 18:53:47.111892Z","Factorial","Normal",1000,10000,9,9283631488,928363.15,0.1,4.6911
"2026-05-31 18:53:49.187753Z","Factorial","Normal",1000,10000,10,9461892224,946189.22,0.1,4.6911
"2026-05-31 18:53:51.293120Z","Factorial","Tail (acc)",1000,200,1,286155392,1430776.96,0.1,4.6911
"2026-05-31 18:53:51.347271Z","Factorial","Tail (acc)",1000,200,2,267391104,1336955.52,0.1,4.6911
"2026-05-31 18:53:51.400565Z","Factorial","Tail (acc)",1000,200,3,290846464,1454232.32,0.1,4.6911
"2026-05-31 18:53:51.454797Z","Factorial","Tail (acc)",1000,200,4,290846464,1454232.32,0.1,4.6911
"2026-05-31 18:53:51.509093Z","Factorial","Tail (acc)",1000,200,5,234553600,1172768.0,0.1,4.6911
"2026-05-31 18:53:51.564221Z","Factorial","Tail (acc)",1000,200,6,328375040,1641875.2,0.1,4.6911
"2026-05-31 18:53:51.618749Z","Factorial","Tail (acc)",1000,200,7,248626816,1243134.08,0.1,4.6911
"2026-05-31 18:53:51.673278Z","Factorial","Tail (acc)",1000,200,8,309610752,1548053.76,0.1,4.6911
"2026-05-31 18:53:51.727743Z","Factorial","Tail (acc)",1000,200,9,290846464,1454232.32,0.1,4.6911
"2026-05-31 18:53:51.782883Z","Factorial","Tail (acc)",1000,200,10,314301824,1571509.12,0.1,4.6911
